"id","age","job","civil","edu","credit","hloan","ploan","ctype","month","day","ccontact","lcdays","pcontact","presult","employment","cprice","cconf","euri3","employees","outcome"
119439,31,"student","single","university","unknown","no","no","telephone","may","mon",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
138573,51,"retired","married","9K","no","yes","no","cellular","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
136850,54,"artisan","married","4K","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
129248,34,"technician","married","apprenticeship","no","no","no","cellular","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
110944,34,"artisan","single","12K","no","yes","no","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
129996,58,"retired","married","4K","no","no","no","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
127529,27,"technician","single","university","no","yes","no","cellular","sep","thu",1,6,1,"success",-1.1,94.199,-37.5,0.879,4963.6,1
138802,34,"entrepreneur","married","apprenticeship","no","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
135348,36,"artisan","married","4K","unknown","no","no","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
131104,31,"services","married","12K","no","no","yes","cellular","may","tue",3,999,1,"failure",-1.8,92.893,-46.2,1.344,5099.1,0
101647,38,"admin.","married","university","no","no","no","cellular","aug","thu",3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
125314,38,"admin.","married","9K","unknown","no","no","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
100200,39,"admin.","married","9K","unknown","no","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
101577,28,"admin.","married","12K","no","yes","no","telephone","jun","tue",3,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
114038,51,"management","married","university","no","yes","no","telephone","jun","fri",3,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
135981,36,"technician","married","apprenticeship","no","no","no","telephone","jun","wed",9,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
131065,43,"artisan","married","4K","no","yes","no","telephone","may","tue",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
120331,23,"unemployed","married","12K","no","no","no","telephone","may","fri",1,999,0,"nonexistent",-1.8,93.876,-40,0.699,5008.7,0
131833,36,"admin.","single","university","no","yes","no","cellular","aug","mon",7,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
103967,32,"technician","single","university","no","unknown","unknown","cellular","nov","thu",1,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,0
109788,49,"artisan","married","6K","no","yes","no","cellular","aug","tue",4,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
116084,81,"unknown","divorced","unknown","unknown","yes","no","cellular","nov","mon",1,999,1,"failure",-3.4,92.649,-30.1,0.715,5017.5,1
135105,46,"management","married","unknown","no","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
138676,36,"management","divorced","apprenticeship","no","no","no","cellular","nov","tue",2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
132158,36,"artisan","married","9K","unknown","no","no","telephone","apr","fri",4,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
107513,32,"management","single","university","no","yes","no","telephone","jun","tue",2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
107581,50,"technician","married","apprenticeship","no","yes","no","telephone","jun","tue",5,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
101183,41,"technician","married","university","no","yes","no","cellular","aug","mon",1,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,0
116012,49,"admin.","married","university","no","yes","no","telephone","aug","fri",1,999,0,"nonexistent",-1.7,94.027,-38.3,0.89,4991.6,0
114754,54,"services","married","12K","unknown","no","no","telephone","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
132938,36,"services","married","12K","unknown","yes","yes","telephone","jun","wed",2,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,0
123111,45,"housemaid","married","apprenticeship","unknown","no","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
136680,30,"admin.","divorced","university","no","unknown","unknown","cellular","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,0
130452,46,"admin.","married","12K","no","no","no","telephone","jun","fri",2,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,0
122441,53,"selfemployed","married","university","no","yes","yes","telephone","aug","thu",2,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,0
131772,57,"management","divorced","university","unknown","yes","yes","cellular","nov","thu",2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
120336,20,"student","single","12K","no","no","no","cellular","aug","thu",2,999,0,"nonexistent",-2.9,92.201,-31.4,0.873,5076.2,0
118701,47,"selfemployed","married","9K","no","yes","no","cellular","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,0
101334,29,"artisan","married","9K","no","no","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
126802,38,"admin.","single","university","no","yes","no","telephone","jun","tue",1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
128457,42,"admin.","married","university","no","unknown","unknown","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
114604,32,"management","married","university","no","no","no","cellular","may","fri",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,0
139670,36,"admin.","single","university","no","yes","yes","cellular","jun","wed",1,999,0,"nonexistent",-1.7,94.055,-39.8,0.739,4991.6,1
138799,26,"artisan","married","6K","no","no","no","cellular","may","mon",7,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,0
121752,19,"student","single","unknown","no","yes","no","cellular","apr","mon",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,1
106988,46,"admin.","divorced","12K","no","unknown","unknown","cellular","jul","tue",1,999,0,"nonexistent",-2.9,92.469,-33.6,1.044,5076.2,1
130585,29,"technician","single","university","no","no","no","cellular","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
106132,41,"admin.","married","12K","no","no","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
127951,53,"admin.","married","12K","no","yes","no","cellular","may","fri",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,0
140971,31,"artisan","married","4K","unknown","yes","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
120670,30,"technician","single","12K","no","yes","no","telephone","jul","mon",2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
128656,34,"admin.","married","university","no","no","yes","cellular","nov","fri",9,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
121665,41,"selfemployed","married","university","no","no","no","cellular","aug","mon",2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
105590,34,"technician","single","university","no","yes","yes","cellular","aug","wed",3,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,1
129660,41,"artisan","married","6K","unknown","no","no","cellular","may","tue",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,0
139840,30,"admin.","single","12K","no","yes","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
113466,60,"technician","married","university","no","yes","no","cellular","aug","tue",8,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
120913,53,"housemaid","married","apprenticeship","unknown","yes","no","telephone","jun","mon",4,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,0
128304,29,"admin.","single","12K","no","yes","no","cellular","may","thu",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,1
117569,45,"selfemployed","single","apprenticeship","unknown","yes","no","telephone","may","wed",4,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
126170,61,"management","married","university","no","no","no","cellular","sep","fri",1,999,0,"nonexistent",-3.4,92.379,-29.8,0.741,5017.5,0
107387,53,"admin.","married","university","no","yes","yes","cellular","jul","mon",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
117955,29,"admin.","single","university","no","no","no","cellular","may","tue",1,999,2,"failure",-1.8,93.876,-40,0.668,5008.7,0
128519,44,"artisan","married","6K","no","no","no","cellular","may","fri",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,1
101913,53,"artisan","married","apprenticeship","unknown","no","no","cellular","may","wed",4,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,0
121507,53,"unemployed","married","9K","no","yes","no","cellular","nov","wed",2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
121572,37,"housemaid","married","12K","no","no","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
127667,51,"admin.","single","university","unknown","no","no","cellular","nov","fri",2,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,0
140807,37,"admin.","married","university","no","yes","no","cellular","nov","fri",5,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
113487,31,"admin.","married","12K","no","yes","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
101178,56,"retired","married","6K","no","no","no","telephone","may","mon",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
117086,29,"admin.","single","12K","no","yes","yes","cellular","jun","mon",2,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,1
118866,57,"artisan","divorced","9K","no","yes","no","cellular","nov","mon",1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,0
111218,44,"admin.","divorced","apprenticeship","no","no","yes","telephone","may","wed",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,0
135968,38,"management","divorced","university","no","no","yes","cellular","apr","mon",1,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,0
130320,38,"technician","single","apprenticeship","no","no","no","telephone","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,0
109489,43,"artisan","married","9K","no","no","no","cellular","may","fri",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,0
125192,54,"services","married","6K","no","yes","no","cellular","jul","thu",4,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
136740,33,"admin.","married","university","no","no","no","cellular","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
109409,37,"admin.","married","university","unknown","yes","no","cellular","jul","mon",5,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
121616,26,"admin.","single","university","no","yes","no","telephone","sep","wed",1,999,0,"nonexistent",-1.1,94.199,-37.5,0.88,4963.6,0
138125,30,"admin.","single","12K","no","no","no","cellular","may","wed",1,13,1,"success",-1.8,93.876,-40,0.682,5008.7,0
106198,26,"technician","single","apprenticeship","no","no","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
108705,36,"entrepreneur","divorced","12K","no","yes","no","cellular","nov","fri",3,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
114167,54,"technician","married","12K","no","yes","no","cellular","apr","mon",5,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
120879,54,"retired","married","4K","unknown","yes","yes","cellular","jul","mon",1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
132081,28,"services","single","university","no","no","no","telephone","jun","mon",1,999,0,"nonexistent",-1.7,94.055,-39.8,0.72,4991.6,0
133100,37,"selfemployed","married","12K","no","no","yes","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
113607,42,"management","married","9K","no","no","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
125407,30,"admin.","married","12K","no","yes","no","telephone","jun","tue",1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
129238,40,"technician","married","9K","no","yes","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
106778,38,"management","married","university","no","no","no","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
122488,47,"artisan","married","12K","unknown","no","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
135181,35,"artisan","single","9K","no","yes","no","cellular","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
121695,55,"unemployed","married","9K","no","yes","no","cellular","oct","tue",1,999,0,"nonexistent",-3.4,92.431,-26.9,0.728,5017.5,0
107210,33,"technician","divorced","apprenticeship","no","no","no","cellular","jul","thu",7,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
124011,37,"services","married","12K","no","yes","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
106683,33,"admin.","married","apprenticeship","no","yes","yes","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
141087,33,"technician","married","university","no","yes","no","cellular","jul","thu",7,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
110336,31,"admin.","single","9K","no","yes","no","telephone","may","fri",3,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
122104,30,"artisan","single","unknown","no","yes","no","telephone","nov","mon",2,999,0,"nonexistent",-3.4,92.649,-30.1,0.715,5017.5,0
110436,41,"artisan","divorced","9K","no","yes","no","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,0
130712,38,"services","single","12K","no","yes","no","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
140024,56,"housemaid","divorced","4K","no","yes","no","cellular","nov","thu",1,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,0
136414,29,"admin.","married","apprenticeship","no","no","no","telephone","jun","wed",3,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,0
117214,40,"selfemployed","married","unknown","unknown","yes","no","telephone","jul","mon",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
127044,37,"admin.","married","university","no","no","no","cellular","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
100492,37,"technician","married","12K","unknown","yes","no","cellular","aug","tue",2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,0
112071,38,"artisan","married","6K","unknown","unknown","unknown","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
109587,40,"services","married","12K","no","yes","yes","telephone","may","fri",9,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
130263,30,"artisan","married","9K","no","no","no","cellular","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,1
110439,52,"services","married","unknown","unknown","no","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
138870,28,"admin.","single","unknown","no","yes","no","telephone","jun","mon",5,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,0
135106,33,"management","divorced","university","no","yes","no","cellular","jun","wed",1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,1
100227,32,"admin.","single","university","no","yes","yes","telephone","jun","wed",1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
108886,36,"services","single","12K","no","yes","no","cellular","may","wed",4,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,0
140460,30,"artisan","single","12K","no","yes","yes","cellular","may","fri",2,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,0
100535,33,"technician","single","university","no","no","no","telephone","nov","mon",5,999,1,"failure",-0.1,93.2,-42,4.191,5195.8,0
101272,41,"artisan","married","12K","no","yes","yes","cellular","jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
132896,49,"artisan","married","9K","no","no","no","cellular","may","tue",1,999,2,"failure",-1.8,92.893,-46.2,1.266,5099.1,0
130371,52,"admin.","divorced","9K","no","yes","no","telephone","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,0
101469,28,"admin.","single","12K","unknown","no","no","cellular","may","thu",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,1
138465,31,"technician","single","apprenticeship","no","no","no","cellular","aug","wed",2,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,0
128219,80,"retired","divorced","4K","no","no","no","cellular","oct","tue",1,999,0,"nonexistent",-3.4,92.431,-26.9,0.744,5017.5,0
125433,37,"technician","married","university","no","yes","no","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
112059,28,"management","married","university","no","no","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
105948,33,"selfemployed","married","university","no","yes","no","cellular","aug","mon",3,999,0,"nonexistent",-2.9,92.201,-31.4,0.821,5076.2,0
122314,28,"artisan","married","9K","no","yes","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
138275,26,"services","married","12K","no","yes","no","cellular","may","fri",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,0
102834,38,"housemaid","married","university","no","no","no","telephone","jun","mon",5,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
109236,30,"unemployed","married","apprenticeship","no","unknown","unknown","cellular","jul","thu",6,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
106952,28,"services","single","apprenticeship","no","no","no","telephone","may","thu",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,0
